开始记录spindle数据...	开始记录accel数据...	
	采集数据: X = 0.13027, Y = 0.14836, Z = -0.25321	
主轴转速: 6023	t = 222.9 s, 稳定, fc = NaN Hz, Xf = 0.0920, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.13501, Y = -0.11889, Z = 0.14569	
主轴转速: 6023	t = 223.0 s, 稳定, fc = NaN Hz, Xf = 0.0869, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.03504, Y = 0.051036, Z = 0.053129	
主轴转速: 5974	t = 223.1 s, 稳定, fc = NaN Hz, Xf = 0.0907, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.031021, Y = 0.10396, Z = 0.3616	
主轴转速: 5974	t = 223.2 s, 稳定, fc = NaN Hz, Xf = 0.0907, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.06049, Y = 0.075763, Z = -0.10635	
主轴转速: 6035	t = 223.3 s, 稳定, fc = NaN Hz, Xf = 0.0850, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0080675, Y = -0.061211, Z = -0.18106	
主轴转速: 6035	t = 223.4 s, 稳定, fc = NaN Hz, Xf = 0.0853, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.21392, Y = -0.054085, Z = -0.16022	
主轴转速: 5993	t = 223.5 s, 稳定, fc = NaN Hz, Xf = 0.0897, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.02128, Y = 0.0085853, Z = 0.12108	
主轴转速: 5993	t = 223.6 s, 稳定, fc = NaN Hz, Xf = 0.0471, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.27974, Y = 0.030389, Z = -0.042545	
主轴转速: 5960	t = 223.7 s, 稳定, fc = NaN Hz, Xf = 0.0465, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.052514, Y = 0.21992, Z = -0.22268	
主轴转速: 5960	t = 223.8 s, 稳定, fc = NaN Hz, Xf = 0.0928, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.1654, Y = -0.15305, Z = 0.1006	
主轴转速: 6005	t = 223.9 s, 稳定, fc = NaN Hz, Xf = 0.0864, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.041676, Y = 0.12577, Z = -0.13755	
主轴转速: 6005	t = 224.0 s, 稳定, fc = NaN Hz, Xf = 0.0900, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.009772, Y = 0.023141, Z = 0.10572	
主轴转速: 5967	t = 224.1 s, 稳定, fc = NaN Hz, Xf = 0.0470, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0098938, Y = 0.13648, Z = -0.19215	
主轴转速: 5967	t = 224.2 s, 稳定, fc = NaN Hz, Xf = 0.0480, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12387, Y = -0.11761, Z = 0.19079	
主轴转速: 6035	t = 224.3 s, 稳定, fc = NaN Hz, Xf = 0.0930, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.043868, Y = -0.023572, Z = 0.1563	
主轴转速: 5960	t = 224.4 s, 稳定, fc = NaN Hz, Xf = 0.0904, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.011416, Y = 0.18472, Z = 0.4318	
主轴转速: 5960	t = 224.5 s, 稳定, fc = NaN Hz, Xf = 0.0880, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.06323, Y = 0.021741, Z = -0.15047	
主轴转速: 5941	t = 224.6 s, 稳定, fc = NaN Hz, Xf = 0.0943, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.027064, Y = -0.036362, Z = -0.15827	
主轴转速: 5941	t = 224.7 s, 稳定, fc = NaN Hz, Xf = 0.0880, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.073946, Y = -0.052928, Z = -0.20806	
主轴转速: 5998	t = 224.8 s, 稳定, fc = NaN Hz, Xf = 0.0920, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.039241, Y = 0.01297, Z = 0.064281	
主轴转速: 5998	t = 224.9 s, 稳定, fc = NaN Hz, Xf = 0.0896, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1903, Y = -2.1587e-06, Z = -0.033587	
主轴转速: 5967	t = 225.0 s, 稳定, fc = NaN Hz, Xf = 0.0478, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.045877, Y = 0.17565, Z = -0.15443	
主轴转速: 5967	t = 225.1 s, 稳定, fc = NaN Hz, Xf = 0.0465, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.59994, Y = -0.4971, Z = 0.38939	
主轴转速: 6012	t = 225.2 s, 稳定, fc = NaN Hz, Xf = 0.1263, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0025266, Y = -0.46525, Z = 0.1928	
主轴转速: 6012	t = 225.3 s, 稳定, fc = NaN Hz, Xf = 0.1053, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.99497, Y = -0.2206, Z = -0.6353	
主轴转速: 5995	t = 225.4 s, 稳定, fc = NaN Hz, Xf = 0.1025, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.82144, Y = 0.42809, Z = -0.092759	
主轴转速: 5995	t = 225.5 s, 稳定, fc = NaN Hz, Xf = 0.1458, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.77492, Y = 0.086969, Z = -0.17996	
主轴转速: 5972	t = 225.6 s, 稳定, fc = NaN Hz, Xf = 0.1481, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.46027, Y = -0.022171, Z = 0.18013	
主轴转速: 6026	t = 225.7 s, 稳定, fc = NaN Hz, Xf = 0.1310, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.069562, Y = 0.48985, Z = -0.094587	
主轴转速: 6026	t = 225.8 s, 稳定, fc = NaN Hz, Xf = 0.0853, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.21672, Y = 0.11444, Z = 0.32205	
主轴转速: 5960	t = 225.9 s, 稳定, fc = NaN Hz, Xf = 0.0908, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30062, Y = -0.18856, Z = 0.031617	
主轴转速: 5960	t = 226.0 s, 稳定, fc = NaN Hz, Xf = 0.0924, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0078846, Y = -0.047629, Z = -0.097817	
主轴转速: 5972	t = 226.1 s, 稳定, fc = NaN Hz, Xf = 0.0910, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.35225, Y = 0.32157, Z = -0.050345	
主轴转速: 5972	t = 226.2 s, 稳定, fc = NaN Hz, Xf = 0.0927, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.5424, Y = -0.048482, Z = 0.29871	
主轴转速: 5946	t = 226.3 s, 稳定, fc = NaN Hz, Xf = 0.0907, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.50623, Y = -0.022293, Z = -0.12268	
主轴转速: 5946	t = 226.4 s, 稳定, fc = NaN Hz, Xf = 0.0930, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.14092, Y = 0.082949, Z = 0.10231	
主轴转速: 5991	t = 226.5 s, 稳定, fc = NaN Hz, Xf = 0.0908, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.27889, Y = -0.0066407, Z = -0.41567	
主轴转速: 5991	t = 226.6 s, 稳定, fc = NaN Hz, Xf = 0.0880, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.30714, Y = -0.075463, Z = 0.22747	
主轴转速: 6005	t = 226.7 s, 稳定, fc = NaN Hz, Xf = 0.0925, n_new = NaN rpm, pass = 0.0004 s	
