开始记录spindle数据...	开始记录accel数据...	
	采集数据: X = -0.088193, Y = 0.039647, Z = 0.035456	
主轴转速: 5023	t = 149.9 s, 稳定, fc = NaN Hz, Xf = 0.0792, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.079791, Y = 0.028927, Z = -0.14846	
主轴转速: 5023	t = 150.0 s, 稳定, fc = NaN Hz, Xf = 0.0788, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10792, Y = -0.029419, Z = 0.31553	
主轴转速: 5025	t = 150.1 s, 稳定, fc = NaN Hz, Xf = 0.0800, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.10914, Y = 0.012179, Z = -0.049492	
主轴转速: 5025	t = 150.2 s, 稳定, fc = NaN Hz, Xf = 0.0792, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1808, Y = -0.059262, Z = 0.12041	
主轴转速: 5016	t = 150.3 s, 稳定, fc = NaN Hz, Xf = 0.0779, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = -0.0062407, Y = 0.034226, Z = -0.16631	
主轴转速: 5016	t = 150.4 s, 稳定, fc = NaN Hz, Xf = 0.0794, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.07285, Y = -0.047447, Z = -0.11738	
主轴转速: 4966	t = 150.5 s, 稳定, fc = NaN Hz, Xf = 0.0785, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.017505, Y = 0.12187, Z = 0.071959	
主轴转速: 4966	t = 150.6 s, 稳定, fc = NaN Hz, Xf = 0.0804, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.20114, Y = 0.074301, Z = -0.12146	
主轴转速: 4969	t = 150.7 s, 稳定, fc = NaN Hz, Xf = 0.0809, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.014339, Y = 0.026369, Z = 0.081222	
主轴转速: 4969	t = 150.8 s, 稳定, fc = NaN Hz, Xf = 0.0786, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.10816, Y = 0.0086463, Z = 0.059466	
主轴转速: 5020	t = 150.9 s, 稳定, fc = NaN Hz, Xf = 0.0799, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.037232, Y = -0.059993, Z = 0.2003	
主轴转速: 4999	t = 151.0 s, 稳定, fc = NaN Hz, Xf = 0.0814, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.029316, Y = 0.025212, Z = -0.19544	
主轴转速: 4999	t = 151.1 s, 稳定, fc = NaN Hz, Xf = 0.0811, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11766, Y = -0.064743, Z = 0.22175	
主轴转速: 4955	t = 151.2 s, 稳定, fc = NaN Hz, Xf = 0.0810, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.12899, Y = 0.13947, Z = -0.24675	
主轴转速: 4955	t = 151.3 s, 稳定, fc = NaN Hz, Xf = 0.0792, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.22878, Y = 0.059989, Z = 0.011142	
主轴转速: 4997	t = 151.4 s, 稳定, fc = NaN Hz, Xf = 0.0800, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.019758, Y = 0.14538, Z = -0.11494	
主轴转速: 4997	t = 151.5 s, 稳定, fc = NaN Hz, Xf = 0.0788, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.040946, Y = -0.028201, Z = 0.24033	
主轴转速: 5027	t = 151.6 s, 稳定, fc = NaN Hz, Xf = 0.0788, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.05428, Y = 0.098358, Z = -0.078743	
主轴转速: 5027	t = 151.7 s, 稳定, fc = NaN Hz, Xf = 0.0808, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19742, Y = -0.10744, Z = 0.045572	
主轴转速: 5013	t = 151.8 s, 稳定, fc = NaN Hz, Xf = 0.0812, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20321, Y = -0.0012202, Z = -0.040047	
主轴转速: 5013	t = 151.9 s, 稳定, fc = NaN Hz, Xf = 0.0818, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14853, Y = -0.028018, Z = -0.0044585	
主轴转速: 5016	t = 152.0 s, 稳定, fc = NaN Hz, Xf = 0.0801, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.00063916, Y = 0.12662, Z = -0.2579	
主轴转速: 5016	t = 152.1 s, 稳定, fc = NaN Hz, Xf = 0.0792, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.029499, Y = -0.046289, Z = -0.22177	
主轴转速: 5016	t = 152.2 s, 稳定, fc = NaN Hz, Xf = 0.0797, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.038693, Y = 0.033617, Z = 0.36916	
主轴转速: 5016	t = 152.3 s, 稳定, fc = NaN Hz, Xf = 0.0815, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.04813, Y = 0.16024, Z = -0.34474	
主轴转速: 4995	t = 152.4 s, 稳定, fc = NaN Hz, Xf = 0.0863, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.4462, Y = -0.092699, Z = -0.10415	
主轴转速: 4976	t = 152.5 s, 稳定, fc = NaN Hz, Xf = 0.0871, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.76877, Y = -0.040077, Z = 0.13144	
主轴转速: 4976	t = 152.6 s, 稳定, fc = NaN Hz, Xf = 0.1262, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.53966, Y = -0.39375, Z = -0.49008	
主轴转速: 4988	t = 152.7 s, 颤振, fc = 260.00 Hz, Xf = 0.1597, n_new = 5200.00 rpm, pass = 0.0024 s	
	采集数据: X = 0.82126, Y = -0.32535, Z = -0.14425	
主轴转速: 4988	t = 152.8 s, 稳定, fc = NaN Hz, Xf = 0.1387, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.39494, Y = 0.11626, Z = -0.44815	
主轴转速: 4992	t = 152.9 s, 颤振, fc = 670.00 Hz, Xf = 0.1981, n_new = 5025.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.35968, Y = 0.17607, Z = 0.08823	
主轴转速: 4992	t = 153.0 s, 颤振, fc = 670.00 Hz, Xf = 0.1842, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.46642, Y = -0.045193, Z = 0.10694	
主轴转速: 4966	t = 153.1 s, 颤振, fc = 670.00 Hz, Xf = 0.1916, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.13532, Y = 0.20092, Z = -0.061924	
主轴转速: 4966	t = 153.2 s, 颤振, fc = 670.00 Hz, Xf = 0.1852, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.38477, Y = 0.10268, Z = -0.20952	
主轴转速: 5030	t = 153.3 s, 颤振, fc = 670.00 Hz, Xf = 0.1941, n_new = 5025.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.11133, Y = -0.052989, Z = 0.0026104	
主轴转速: 5030	t = 153.4 s, 颤振, fc = 670.00 Hz, Xf = 0.1771, n_new = 5025.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.16893, Y = 0.23168, Z = -0.16205	
主轴转速: 5006	t = 153.5 s, 颤振, fc = 670.00 Hz, Xf = 0.1887, n_new = 5025.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.50636, Y = -0.045559, Z = -0.20842	
主轴转速: 5006	t = 153.6 s, 稳定, fc = NaN Hz, Xf = 0.0756, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.10427, Y = 0.27248, Z = 0.092678	
主轴转速: 5004	t = 153.7 s, 稳定, fc = NaN Hz, Xf = 0.0786, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.48401, Y = -0.093612, Z = 0.21413	
主轴转速: 4955	t = 153.8 s, 稳定, fc = NaN Hz, Xf = 0.0645, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.049592, Y = 0.035566, Z = -0.013721	
主轴转速: 4955	t = 153.9 s, 稳定, fc = NaN Hz, Xf = 0.0697, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.28522, Y = 0.12309, Z = 0.35051	
主轴转速: 4997	t = 154.0 s, 稳定, fc = NaN Hz, Xf = 0.0687, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.39469, Y = -0.14154, Z = 0.12175	
主轴转速: 4997	t = 154.1 s, 颤振, fc = 670.00 Hz, Xf = 0.1895, n_new = 5025.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.020427, Y = 0.05536, Z = -0.42847	
主轴转速: 5034	t = 154.2 s, 颤振, fc = 670.00 Hz, Xf = 0.1879, n_new = 5025.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.0969, Y = -0.2385, Z = 0.61724	
主轴转速: 5034	t = 154.3 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.12223, Y = 0.12278, Z = -0.17228	
主轴转速: 5002	t = 154.4 s, 稳定, fc = NaN Hz, Xf = 0.0769, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.13867, Y = 0.18131, Z = 0.030581	
主轴转速: 5002	t = 154.5 s, 稳定, fc = NaN Hz, Xf = 0.0790, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.40401, Y = 0.048234, Z = -0.21445	
主轴转速: 5023	t = 154.6 s, 稳定, fc = NaN Hz, Xf = 0.0788, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.086732, Y = 0.12942, Z = 0.39951	
主轴转速: 5023	t = 154.7 s, 稳定, fc = NaN Hz, Xf = 0.0778, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.37971, Y = 0.017112, Z = -0.067652	
主轴转速: 5032	t = 154.8 s, 稳定, fc = NaN Hz, Xf = 0.0637, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.079425, Y = -0.070651, Z = 0.17939	
主轴转速: 5002	t = 154.9 s, 稳定, fc = NaN Hz, Xf = 0.0716, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.35396, Y = 0.17071, Z = -0.0055554	
主轴转速: 5002	t = 155.0 s, 稳定, fc = NaN Hz, Xf = 0.0784, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.58916, Y = -0.088009, Z = -0.038219	
主轴转速: 4980	t = 155.1 s, 稳定, fc = NaN Hz, Xf = 0.0771, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.074068, Y = 0.30123, Z = -0.2189	
主轴转速: 4980	t = 155.2 s, 稳定, fc = NaN Hz, Xf = 0.0772, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.4725, Y = -0.084964, Z = 0.16861	
主轴转速: 4992	t = 155.3 s, 稳定, fc = NaN Hz, Xf = 0.0651, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.19468, Y = 0.17936, Z = -0.10714	
主轴转速: 4992	t = 155.4 s, 稳定, fc = NaN Hz, Xf = 0.0660, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.31639, Y = 0.16334, Z = 0.14892	
主轴转速: 5030	t = 155.5 s, 颤振, fc = 670.00 Hz, Xf = 0.1855, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.41344, Y = 0.043118, Z = 0.13881	
主轴转速: 5030	t = 155.6 s, 颤振, fc = 670.00 Hz, Xf = 0.1908, n_new = 5025.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.0474, Y = 0.061511, Z = -0.069176	
主轴转速: 5016	t = 155.7 s, 颤振, fc = 670.00 Hz, Xf = 0.1846, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.16649, Y = -0.019309, Z = 0.17434	
主轴转速: 5016	t = 155.8 s, 颤振, fc = 670.00 Hz, Xf = 0.1832, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.27304, Y = -0.024729, Z = -0.38795	
主轴转速: 5004	t = 155.9 s, 颤振, fc = 670.00 Hz, Xf = 0.1862, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.159, Y = 0.22833, Z = -0.0044585	
主轴转速: 5004	t = 156.0 s, 稳定, fc = NaN Hz, Xf = 0.0758, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.56718, Y = 0.041839, Z = -0.22847	
主轴转速: 5027	t = 156.1 s, 稳定, fc = NaN Hz, Xf = 0.0785, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0080063, Y = 0.3223, Z = 0.11693	
主轴转速: 4966	t = 156.2 s, 稳定, fc = NaN Hz, Xf = 0.0804, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.56298, Y = 0.11961, Z = -0.22957	
主轴转速: 4966	t = 156.3 s, 稳定, fc = NaN Hz, Xf = 0.0778, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.18744, Y = -0.023268, Z = 0.021441	
主轴转速: 4971	t = 156.4 s, 稳定, fc = NaN Hz, Xf = 0.0708, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.45905, Y = 0.22187, Z = 0.0096793	
主轴转速: 4971	t = 156.5 s, 稳定, fc = NaN Hz, Xf = 0.0640, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.61936, Y = -0.12845, Z = 0.14368	
主轴转速: 4983	t = 156.6 s, 稳定, fc = NaN Hz, Xf = 0.0787, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.023167, Y = 0.25884, Z = -0.39282	
主轴转速: 4983	t = 156.7 s, 颤振, fc = 670.00 Hz, Xf = 0.1871, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.41795, Y = 0.21012, Z = 0.064646	
主轴转速: 4971	t = 156.8 s, 颤振, fc = 670.00 Hz, Xf = 0.1924, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.59081, Y = -0.026983, Z = -0.55199	
主轴转速: 4971	t = 156.9 s, 颤振, fc = 670.00 Hz, Xf = 0.1849, n_new = 5025.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.14701, Y = 0.353, Z = 0.017236	
主轴转速: 5030	t = 157.0 s, 颤振, fc = 670.00 Hz, Xf = 0.1903, n_new = 5025.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.50112, Y = 0.13661, Z = -0.10842	
主轴转速: 5030	t = 157.1 s, 颤振, fc = 670.00 Hz, Xf = 0.1850, n_new = 5025.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.084662, Y = 0.29009, Z = 0.17074	
主轴转速: 5023	t = 157.2 s, 颤振, fc = 670.00 Hz, Xf = 0.1852, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.68993, Y = 0.35263, Z = -0.19885	
主轴转速: 5023	t = 157.3 s, 颤振, fc = 670.00 Hz, Xf = 0.1872, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.26184, Y = -0.29965, Z = 0.09932	
主轴转速: 5023	t = 157.4 s, 颤振, fc = 670.00 Hz, Xf = 0.1894, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.38617, Y = 0.057431, Z = 0.040332	
主轴转速: 4990	t = 157.5 s, 颤振, fc = 670.00 Hz, Xf = 0.1918, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.61747, Y = -0.050187, Z = -0.077646	
主轴转速: 4990	t = 157.6 s, 稳定, fc = NaN Hz, Xf = 0.0769, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.28364, Y = 0.3287, Z = -0.37186	
主轴转速: 5006	t = 157.7 s, 稳定, fc = NaN Hz, Xf = 0.0781, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.69955, Y = 0.21213, Z = -0.11214	
主轴转速: 5006	t = 157.8 s, 稳定, fc = NaN Hz, Xf = 0.0779, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.51226, Y = 0.076737, Z = 0.40792	
主轴转速: 4995	t = 157.9 s, 稳定, fc = NaN Hz, Xf = 0.0776, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20662, Y = 0.027527, Z = 0.088473	
主轴转速: 4995	t = 158.0 s, 稳定, fc = NaN Hz, Xf = 0.0780, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = -0.35018, Y = 0.034043, Z = 0.13984	
主轴转速: 5023	t = 158.1 s, 颤振, fc = 670.00 Hz, Xf = 0.1859, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.16667, Y = 0.2452, Z = -0.026457	
主轴转速: 5023	t = 158.2 s, 颤振, fc = 670.00 Hz, Xf = 0.1851, n_new = 5025.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.55823, Y = 0.33881, Z = -0.014331	
主轴转速: 5034	t = 158.3 s, 稳定, fc = NaN Hz, Xf = 0.0623, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.39372, Y = -0.2695, Z = -0.34456	
主轴转速: 5034	t = 158.4 s, 稳定, fc = NaN Hz, Xf = 0.0688, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.041798, Y = 0.00011965, Z = 0.1655	
主轴转速: 5002	t = 158.5 s, 稳定, fc = NaN Hz, Xf = 0.0668, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.35761, Y = 0.085934, Z = -0.089834	
主轴转速: 4969	t = 158.6 s, 稳定, fc = NaN Hz, Xf = 0.0762, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.26196, Y = 0.29136, Z = 0.026681	
主轴转速: 4969	t = 158.7 s, 稳定, fc = NaN Hz, Xf = 0.0806, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.68341, Y = 0.29508, Z = -0.2172	
主轴转速: 5034	t = 158.8 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.096778, Y = -0.35093, Z = 0.44503	
主轴转速: 5034	t = 158.9 s, 稳定, fc = NaN Hz, Xf = 0.0793, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.23675, Y = -0.13119, Z = 0.12522	
主轴转速: 4952	t = 159.0 s, 稳定, fc = NaN Hz, Xf = 0.0791, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.53637, Y = -0.061211, Z = 0.14515	
主轴转速: 4952	t = 159.1 s, 稳定, fc = NaN Hz, Xf = 0.0797, n_new = NaN rpm, pass = 0.0004 s	
