开始记录spindle数据...	开始记录accel数据...	
	采集数据: X = 0.082409, Y = -0.097997, Z = 0.25581	
主轴转速: 5972	t = 58.1 s, 稳定, fc = NaN Hz, Xf = 0.0811, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.26348, Y = 0.1349, Z = -0.12329	
主轴转速: 5934	t = 58.2 s, 稳定, fc = NaN Hz, Xf = 0.0869, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.021949, Y = 0.10226, Z = -0.01366	
主轴转速: 5934	t = 58.3 s, 稳定, fc = NaN Hz, Xf = 0.0830, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12844, Y = -0.023024, Z = -0.015367	
主轴转速: 6030	t = 58.4 s, 稳定, fc = NaN Hz, Xf = 0.0847, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10055, Y = 0.059197, Z = 0.14448	
主轴转速: 6030	t = 58.5 s, 稳定, fc = NaN Hz, Xf = 0.0822, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.089167, Y = -0.035144, Z = 0.19847	
主轴转速: 5984	t = 58.6 s, 稳定, fc = NaN Hz, Xf = 0.0867, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15352, Y = 0.21109, Z = -0.059121	
主轴转速: 5984	t = 58.7 s, 稳定, fc = NaN Hz, Xf = 0.0836, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17489, Y = -0.10847, Z = -0.021034	
主轴转速: 6026	t = 58.8 s, 稳定, fc = NaN Hz, Xf = 0.0839, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.083931, Y = 5.8746e-05, Z = -0.027311	
主轴转速: 6026	t = 58.9 s, 稳定, fc = NaN Hz, Xf = 0.0858, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.091237, Y = 0.025273, Z = 0.18756	
主轴转速: 6000	t = 59.0 s, 稳定, fc = NaN Hz, Xf = 0.0823, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0058144, Y = 0.01967, Z = -0.07917	
主轴转速: 5995	t = 59.1 s, 稳定, fc = NaN Hz, Xf = 0.0524, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.19304, Y = -0.024059, Z = 0.042464	
主轴转速: 5995	t = 59.2 s, 稳定, fc = NaN Hz, Xf = 0.0524, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.075163, Y = -0.01133, Z = -0.381	
主轴转速: 5977	t = 59.3 s, 稳定, fc = NaN Hz, Xf = 0.0533, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.05294, Y = -0.077046, Z = 0.15764	
主轴转速: 5977	t = 59.4 s, 稳定, fc = NaN Hz, Xf = 0.0800, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30616, Y = 0.18076, Z = -0.10117	
主轴转速: 5970	t = 59.5 s, 稳定, fc = NaN Hz, Xf = 0.0887, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.036623, Y = 0.17455, Z = -0.035355	
主轴转速: 5970	t = 59.6 s, 稳定, fc = NaN Hz, Xf = 0.0883, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17757, Y = -0.057435, Z = 0.05319	
主轴转速: 6030	t = 59.7 s, 稳定, fc = NaN Hz, Xf = 0.0844, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.031447, Y = 0.094156, Z = -0.022435	
主轴转速: 6030	t = 59.8 s, 稳定, fc = NaN Hz, Xf = 0.0911, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.028403, Y = 0.0026776, Z = 0.23454	
主轴转速: 6033	t = 59.9 s, 稳定, fc = NaN Hz, Xf = 0.0842, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12637, Y = 0.19526, Z = -0.09605	
主轴转速: 6033	t = 60.0 s, 稳定, fc = NaN Hz, Xf = 0.0886, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14214, Y = -0.15025, Z = 0.064646	
主轴转速: 5970	t = 60.1 s, 稳定, fc = NaN Hz, Xf = 0.0872, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.061586, Y = -0.03557, Z = 0.061416	
主轴转速: 5970	t = 60.2 s, 稳定, fc = NaN Hz, Xf = 0.0852, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10822, Y = 0.10841, Z = 0.31376	
主轴转速: 5960	t = 60.3 s, 稳定, fc = NaN Hz, Xf = 0.0875, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.026577, Y = 0.020401, Z = -0.12268	
主轴转速: 5986	t = 60.4 s, 稳定, fc = NaN Hz, Xf = 0.0864, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.07632, Y = -0.045559, Z = 0.010654	
主轴转速: 5986	t = 60.5 s, 稳定, fc = NaN Hz, Xf = 0.0882, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.023533, Y = 0.08636, Z = -0.34206	
主轴转速: 5960	t = 60.6 s, 稳定, fc = NaN Hz, Xf = 0.0841, n_new = NaN rpm, pass = 0.0005 s	
