开始记录spindle数据...	开始记录accel数据...	
	采集数据: X = -0.21989, Y = -0.12437, Z = 0.18128	
主轴转速: 9930	t = 148.1 s, 稳定, fc = NaN Hz, Xf = 0.0847, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20168, Y = -0.067423, Z = -0.13261	
主轴转速: 9952	t = 148.2 s, 稳定, fc = NaN Hz, Xf = 0.0845, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15687, Y = 0.020827, Z = -0.3462	
主轴转速: 9952	t = 148.3 s, 稳定, fc = NaN Hz, Xf = 0.0833, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.13398, Y = -0.01669, Z = 0.1694	
主轴转速: 10059	t = 148.4 s, 稳定, fc = NaN Hz, Xf = 0.0831, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.089533, Y = -0.069555, Z = -0.10464	
主轴转速: 10059	t = 148.5 s, 稳定, fc = NaN Hz, Xf = 0.0837, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.03644, Y = 0.20147, Z = 0.15246	
主轴转速: 10036	t = 148.6 s, 稳定, fc = NaN Hz, Xf = 0.0847, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.14622, Y = -0.050187, Z = 0.071349	
主轴转速: 9994	t = 148.7 s, 稳定, fc = NaN Hz, Xf = 0.0829, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.037901, Y = -0.013097, Z = -0.16759	
主轴转速: 9994	t = 148.8 s, 稳定, fc = NaN Hz, Xf = 0.0843, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15505, Y = 0.072169, Z = -0.38399	
主轴转速: 10052	t = 148.9 s, 稳定, fc = NaN Hz, Xf = 0.0848, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.17215, Y = -0.11054, Z = 0.26044	
主轴转速: 10052	t = 149.0 s, 稳定, fc = NaN Hz, Xf = 0.0854, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.089959, Y = -0.15245, Z = -0.1888	
主轴转速: 10034	t = 149.1 s, 稳定, fc = NaN Hz, Xf = 0.0868, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.078817, Y = 0.26049, Z = 0.13564	
主轴转速: 10034	t = 149.2 s, 稳定, fc = NaN Hz, Xf = 0.0428, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.10609, Y = -0.070651, Z = 0.19469	
主轴转速: 9977	t = 149.3 s, 稳定, fc = NaN Hz, Xf = 0.0434, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16193, Y = -0.020405, Z = -0.11823	
主轴转速: 9977	t = 149.4 s, 稳定, fc = NaN Hz, Xf = 0.0839, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.094099, Y = 0.085081, Z = -0.21787	
主轴转速: 9949	t = 149.5 s, 稳定, fc = NaN Hz, Xf = 0.0839, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.17873, Y = -0.076011, Z = 0.21833	
主轴转速: 9949	t = 149.6 s, 稳定, fc = NaN Hz, Xf = 0.0846, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.159, Y = -0.071565, Z = -0.15406	
主轴转速: 10003	t = 149.7 s, 稳定, fc = NaN Hz, Xf = 0.0845, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11827, Y = 0.12418, Z = 0.20907	
主轴转速: 10003	t = 149.8 s, 稳定, fc = NaN Hz, Xf = 0.0843, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.14969, Y = -0.11073, Z = 0.011142	
主轴转速: 9938	t = 149.9 s, 稳定, fc = NaN Hz, Xf = 0.0631, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.02682, Y = 0.084716, Z = -0.23737	
主轴转速: 9926	t = 150.0 s, 稳定, fc = NaN Hz, Xf = 0.0624, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.13794, Y = 0.063582, Z = -0.22798	
主轴转速: 9926	t = 150.1 s, 稳定, fc = NaN Hz, Xf = 0.0840, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15572, Y = -0.15689, Z = 0.25532	
主轴转速: 10057	t = 150.2 s, 稳定, fc = NaN Hz, Xf = 0.0848, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20284, Y = -0.093795, Z = 0.0032198	
主轴转速: 10057	t = 150.3 s, 稳定, fc = NaN Hz, Xf = 0.0845, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.095134, Y = 0.22327, Z = 0.33454	
主轴转速: 10057	t = 150.4 s, 稳定, fc = NaN Hz, Xf = 0.0835, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14165, Y = -0.10025, Z = -0.10568	
主轴转速: 10057	t = 150.5 s, 稳定, fc = NaN Hz, Xf = 0.0841, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.061525, Y = 0.11572, Z = -0.15278	
主轴转速: 9968	t = 150.6 s, 稳定, fc = NaN Hz, Xf = 0.0853, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.17422, Y = 0.094339, Z = -0.20227	
主轴转速: 9968	t = 150.7 s, 稳定, fc = NaN Hz, Xf = 0.0858, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1601, Y = -0.11395, Z = 0.26855	
主轴转速: 10005	t = 150.8 s, 稳定, fc = NaN Hz, Xf = 0.0858, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.67002, Y = 0.31116, Z = -0.50178	
主轴转速: 10005	t = 150.9 s, 颤振, fc = 1510.00 Hz, Xf = 0.2073, n_new = 10066.67 rpm, pass = 0.0020 s	
	采集数据: X = -0.14957, Y = -0.38559, Z = 0.81042	
主轴转速: 9966	t = 151.0 s, 颤振, fc = 510.00 Hz, Xf = 0.2263, n_new = 10200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.74978, Y = -0.16901, Z = -0.81507	
主轴转速: 9966	t = 151.1 s, 颤振, fc = 1680.00 Hz, Xf = 0.2345, n_new = 10080.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.89572, Y = 0.13058, Z = -0.15394	
主轴转速: 9940	t = 151.2 s, 颤振, fc = 1680.00 Hz, Xf = 0.2391, n_new = 10080.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.13215, Y = 0.58852, Z = 0.3382	
主轴转速: 9926	t = 151.3 s, 颤振, fc = 1010.00 Hz, Xf = 0.1984, n_new = 10100.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.5677, Y = -0.58578, Z = 0.24448	
主轴转速: 9926	t = 151.4 s, 颤振, fc = 1510.00 Hz, Xf = 0.2837, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = 0.05842, Y = 0.51915, Z = -0.19879	
主轴转速: 9970	t = 151.5 s, 颤振, fc = 1510.00 Hz, Xf = 0.3201, n_new = 10066.67 rpm, pass = 0.0004 s	
	采集数据: X = 0.25125, Y = -0.53413, Z = 0.74942	
主轴转速: 9970	t = 151.6 s, 颤振, fc = 1510.00 Hz, Xf = 0.2975, n_new = 10066.67 rpm, pass = 0.0004 s	
	采集数据: X = 0.97749, Y = -0.46525, Z = -0.22926	
主轴转速: 10062	t = 151.7 s, 颤振, fc = 1510.00 Hz, Xf = 0.2899, n_new = 10066.67 rpm, pass = 0.0004 s	
	采集数据: X = 0.014521, Y = 0.62579, Z = -0.090139	
主轴转速: 10062	t = 151.8 s, 颤振, fc = 1510.00 Hz, Xf = 0.2972, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = -0.093855, Y = -0.0497, Z = 0.22162	
主轴转速: 10052	t = 151.9 s, 颤振, fc = 1510.00 Hz, Xf = 0.2773, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = 0.33192, Y = 0.8297, Z = -0.088371	
主轴转速: 10052	t = 152.0 s, 稳定, fc = NaN Hz, Xf = 0.0828, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.19255, Y = -0.062855, Z = -0.20885	
主轴转速: 9975	t = 152.1 s, 稳定, fc = NaN Hz, Xf = 0.0833, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10092, Y = 0.1765, Z = 0.080978	
主轴转速: 9975	t = 152.2 s, 稳定, fc = NaN Hz, Xf = 0.0825, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.37448, Y = 0.18015, Z = -0.24639	
主轴转速: 10059	t = 152.3 s, 稳定, fc = NaN Hz, Xf = 0.0858, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.60463, Y = -0.45678, Z = 0.5396	
主轴转速: 9935	t = 152.4 s, 颤振, fc = 1510.00 Hz, Xf = 0.2482, n_new = 10066.67 rpm, pass = 0.0004 s	
	采集数据: X = 0.12022, Y = -0.1924, Z = 0.34399	
主轴转速: 9935	t = 152.5 s, 颤振, fc = 1510.00 Hz, Xf = 0.2619, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = 0.46824, Y = 0.38485, Z = 0.066535	
主轴转速: 9942	t = 152.6 s, 颤振, fc = 1510.00 Hz, Xf = 0.2578, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = 0.32808, Y = 0.42103, Z = -0.3799	
主轴转速: 9942	t = 152.7 s, 稳定, fc = NaN Hz, Xf = 0.0828, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.48754, Y = 0.14026, Z = 0.68098	
主轴转速: 10045	t = 152.8 s, 颤振, fc = 1510.00 Hz, Xf = 0.2349, n_new = 10066.67 rpm, pass = 0.0004 s	
	采集数据: X = -0.07492, Y = 0.059684, Z = -0.78941	
主轴转速: 10045	t = 152.9 s, 颤振, fc = 1510.00 Hz, Xf = 0.2102, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = 0.19931, Y = -0.23936, Z = 0.32723	
主轴转速: 9954	t = 153.0 s, 颤振, fc = 1510.00 Hz, Xf = 0.2241, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = -0.042772, Y = 0.017904, Z = 0.21919	
主轴转速: 9954	t = 153.1 s, 颤振, fc = 1510.00 Hz, Xf = 0.2504, n_new = 10066.67 rpm, pass = 0.0004 s	
	采集数据: X = -0.035466, Y = 0.034531, Z = -0.49697	
主轴转速: 9938	t = 153.2 s, 稳定, fc = NaN Hz, Xf = 0.0931, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -1.3105, Y = -0.3217, Z = 0.2301	
主轴转速: 9938	t = 153.3 s, 稳定, fc = NaN Hz, Xf = 0.0834, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.036257, Y = 0.27315, Z = -0.24047	
主轴转速: 9968	t = 153.4 s, 颤振, fc = 1510.00 Hz, Xf = 0.2099, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = 0.75629, Y = -0.65192, Z = 0.28372	
主轴转速: 9968	t = 153.5 s, 颤振, fc = 1510.00 Hz, Xf = 0.2302, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = 0.48292, Y = -0.25714, Z = 0.015408	
主轴转速: 10052	t = 153.6 s, 颤振, fc = 1510.00 Hz, Xf = 0.1860, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = -0.21885, Y = -0.49954, Z = 0.15295	
主轴转速: 10038	t = 153.7 s, 颤振, fc = 1510.00 Hz, Xf = 0.2265, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = 0.21526, Y = -0.13978, Z = -0.5261	
主轴转速: 10038	t = 153.8 s, 颤振, fc = 1510.00 Hz, Xf = 0.2243, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = -0.55701, Y = -0.034535, Z = 0.082501	
主轴转速: 9949	t = 153.9 s, 颤振, fc = 1510.00 Hz, Xf = 0.2113, n_new = 10066.67 rpm, pass = 0.0003 s	
	采集数据: X = -0.064569, Y = 0.22949, Z = 0.43394	
主轴转速: 9949	t = 154.0 s, 颤振, fc = 1510.00 Hz, Xf = 0.2231, n_new = 10066.67 rpm, pass = 0.0005 s	
